geometry,y,x
POINT Z (-121.1092394178315 49.59390420833935 2.229007804999128e-07),1257.7213134765625,998903.1934742349
POINT Z (-121.1097357391945 49.59384366823159 2.229007804999128e-07),1257.348388671875,998939.69651321
POINT Z (-121.1102320605575 49.59378312812383 2.229007804999128e-07),1256.417236328125,998976.1995914469
POINT Z (-121.1107283819205 49.59372258801604 2.229007804999128e-07),1255.2613525390625,999012.702708949
POINT Z (-121.1112247032834 49.59366204790828 2.229007804999128e-07),1254.130859375,999049.2058657117
POINT Z (-121.1117210246464 49.59360150780052 2.229007804999128e-07),1253.888427734375,999085.7090617374
POINT Z (-121.1122173460094 49.59354096769274 2.229007804999128e-07),1254.7073974609375,999122.2122970235
POINT Z (-121.1127136673724 49.59348042758497 2.229007804999128e-07),1256.99853515625,999158.715571571
POINT Z (-121.1132099887354 49.59341988747721 2.229007804999128e-07),1255.9903564453125,999195.2188853767
POINT Z (-121.1137015899849 49.59332992162037 2.229007804999128e-07),1253.7044677734375,999232.1742084686
POINT Z (-121.1141919457442 49.5932321912294 2.229007804999128e-07),1248.7503662109375,999269.2488546722
POINT Z (-121.1146838953305 49.59315760161116 2.229007804999128e-07),1246.4569091796875,999306.1699434133
POINT Z (-121.1151830196058 49.59318718129641 2.229007804999128e-07),1244.7725830078125,999342.3995120481
POINT Z (-121.1156821438811 49.59321676098165 2.229007804999128e-07),1241.7396240234375,999378.6290545737
POINT Z (-121.1161812681564 49.59324634066688 2.229007804999128e-07),1238.281982421875,999414.8585704671
POINT Z (-121.1166803924318 49.59327592035212 2.229007804999128e-07),1236.079345703125,999451.0880595054
POINT Z (-121.1171791364115 49.59331045745856 2.229007804999128e-07),1241.05029296875,999487.3548163073
POINT Z (-121.1176769322768 49.59335735390253 2.229007804999128e-07),1234.53076171875,999523.7145185035
POINT Z (-121.1181740856004 49.59341004326448 2.229007804999128e-07),1239.2374267578125,999560.136730602
POINT Z (-121.1186700585806 49.59347337416466 2.229007804999128e-07),1237.1441650390625,999596.673795213
POINT Z (-121.1191660315608 49.59353670506481 2.229007804999128e-07),1232.051513671875,999633.2108247748
POINT Z (-121.1196580322315 49.59362234485337 2.229007804999128e-07),1231.073974609375,999670.1252628481
POINT Z (-121.1201453821143 49.59373410393207 2.229007804999128e-07),1223.72021484375,999707.4815503533
POINT Z (-121.1206353124768 49.59382493878908 2.229007804999128e-07),1219.459228515625,999744.5902624725
POINT Z (-121.1211352125962 49.5938349323145 2.229007804999128e-07),1219.3729248046875,999780.7428209855
POINT Z (-121.1216310558517 49.59377275367339 2.229007804999128e-07),1218.2730712890625,999817.2919768722
POINT Z (-121.1221230538468 49.59368820141755 2.229007804999128e-07),1220.2078857421875,999854.2042946572
POINT Z (-121.1226086593784 49.59357409874902 2.229007804999128e-07),1225.4688720703125,999891.717587065
POINT Z (-121.1231084952612 49.59356128897831 2.229007804999128e-07),1223.669677734375,999927.8766725926
POINT Z (-121.123608331144 49.5935484792076 2.229007804999128e-07),1222.601318359375,999964.0357551844
POINT Z (-121.1241069520313 49.59354643355868 2.229007804999128e-07),1221.9998779296875,1000000.3105671278
POINT Z (-121.1245701162953 49.59372024296079 2.229007804999128e-07),1222.7952880859375,1000039.6622924785
POINT Z (-121.1249381162443 49.59405299331601 2.229007804999128e-07),1217.6573486328125,1000085.5711884473
POINT Z (-121.125278942883 49.59441883098808 2.229007804999128e-07),1211.5518798828125,1000133.1313792731
POINT Z (-121.1256197695218 49.59478466866018 2.229007804999128e-07),1207.899658203125,1000180.6914817995
POINT Z (-121.1260623783067 49.59500932357989 2.229007804999128e-07),1203.056640625,1000221.6607303447
POINT Z (-121.1265362987259 49.59515880350769 2.229007804999128e-07),1200.8575439453125,1000260.1733367402
POINT Z (-121.1270257540083 49.59526094814323 2.229007804999128e-07),1198.220458984375,1000297.3314277488
POINT Z (-121.1275152092906 49.59536309277878 2.229007804999128e-07),1198.3770751953125,1000334.4894381877
POINT Z (-121.128004664573 49.59546523741432 2.229007804999128e-07),1198.1480712890625,1000371.6473734812
POINT Z (-121.1284941198554 49.59556738204987 2.229007804999128e-07),1196.1400146484375,1000408.8052340832
POINT Z (-121.1289835751377 49.59566952668542 2.229007804999128e-07),1196.948486328125,1000445.9630199933
POINT Z (-121.1294730304201 49.59577167132097 2.229007804999128e-07),1194.698974609375,1000483.1207312105
POINT Z (-121.1299624857024 49.59587381595651 2.229007804999128e-07),1192.1951904296875,1000520.2783677342
POINT Z (-121.1304519409848 49.59597596059206 2.229007804999128e-07),1191.0693359375,1000557.4359295631
POINT Z (-121.1309413962671 49.59607810522761 2.229007804999128e-07),1187.545166015625,1000594.5934166971
POINT Z (-121.1314350910573 49.59614976993375 2.229007804999128e-07),1184.639404296875,1000631.3433484558
POINT Z (-121.1319338429251 49.5961850767936 2.229007804999128e-07),1182.5050048828125,1000667.6071784022
POINT Z (-121.1324325947929 49.59622038365345 2.229007804999128e-07),1180.026611328125,1000703.8709780935
POINT Z (-121.1329313466607 49.59625569051329 2.229007804999128e-07),1177.8502197265625,1000740.134747229
POINT Z (-121.1334300985285 49.59629099737314 2.229007804999128e-07),1174.9603271484375,1000776.3984861518
POINT Z (-121.1339288503963 49.596326304233 2.229007804999128e-07),1171.93798828125,1000812.6621948611
POINT Z (-121.1344276022641 49.59636161109285 2.229007804999128e-07),1166.599609375,1000848.925873355
POINT Z (-121.134926354132 49.5963969179527 2.229007804999128e-07),1164.685546875,1000885.1895216382
POINT Z (-121.1354251059998 49.59643222481255 2.229007804999128e-07),1160.1214599609375,1000921.4531411558
POINT Z (-121.1359243479338 49.59645926031242 2.229007804999128e-07),1156.7962646484375,1000957.668523713
POINT Z (-121.1364237795472 49.59648309439655 2.229007804999128e-07),1151.9149169921875,1000993.8652245054
POINT Z (-121.1369232111606 49.59650692848065 2.229007804999128e-07),1145.9822998046875,1001030.0619043641
POINT Z (-121.137422642774 49.59653076256477 2.229007804999128e-07),1140.69677734375,1001066.2585625413
POINT Z (-121.1379220743873 49.59655459664888 2.229007804999128e-07),1136.0596923828125,1001102.455200201
POINT Z (-121.1384215060007 49.59657843073299 2.229007804999128e-07),1131.7103271484375,1001138.6518346253
POINT Z (-121.1389200141109 49.59654906284873 2.229007804999128e-07),1127.4696044921875,1001174.9392168606
POINT Z (-121.1394183176462 49.59650790963895 2.229007804999128e-07),1123.53857421875,1001211.2467216176
POINT Z (-121.1399071185945 49.59640297827637 2.229007804999128e-07),1120.3887939453125,1001248.4649942225
POINT Z (-121.1403957754661 49.59629707992032 2.229007804999128e-07),1114.6236572265625,1001285.6971434254
POINT Z (-121.1408844323377 49.59619118156424 2.229007804999128e-07),1108.9993896484375,1001322.9293577067
POINT Z (-121.1413730892093 49.59608528320818 2.229007804999128e-07),1098.661865234375,1001360.161638236
POINT Z (-121.1418617460809 49.59597938485211 2.229007804999128e-07),1085.9246826171875,1001397.3939869452
POINT Z (-121.1423504029526 49.59587348649603 2.229007804999128e-07),1077.4951171875,1001434.6264054549
POINT Z (-121.1428394401697 49.59576992632177 2.229007804999128e-07),1070.650146484375,1001471.8225497283
POINT Z (-121.1433364676018 49.59571548615534 2.229007804999128e-07),1063.228271484375,1001508.2552698593
POINT Z (-121.1438334950339 49.5956610459889 2.229007804999128e-07),1055.803955078125,1001544.6880282172
POINT Z (-121.1443305224661 49.59560660582249 2.229007804999128e-07),1047.0401611328125,1001581.1208217124
POINT Z (-121.1448275498982 49.59555216565606 2.229007804999128e-07),1043.2332763671875,1001617.5536503412
POINT Z (-121.1453245773303 49.59549772548964 2.229007804999128e-07),1039.345458984375,1001653.9865141049
POINT Z (-121.1458216047624 49.5954432853232 2.229007804999128e-07),1035.7193603515625,1001690.4194130029
POINT Z (-121.1463186321945 49.59538884515678 2.229007804999128e-07),1033.608154296875,1001726.8523470357
POINT Z (-121.1468156596267 49.59533440499035 2.229007804999128e-07),1029.223388671875,1001763.2853161992
POINT Z (-121.1473126870588 49.59527996482394 2.229007804999128e-07),1026.48828125,1001799.7183204949
POINT Z (-121.1478097144909 49.59522552465749 2.229007804999128e-07),1025.6951904296875,1001836.1513637889
POINT Z (-121.1483067026826 49.59517076217816 2.229007804999128e-07),1023.6795654296875,1001872.588251956
POINT Z (-121.1488022734191 49.59510435701926 2.229007804999128e-07),1021.3076171875,1001909.1627974128
POINT Z (-121.1492978441556 49.59503795186038 2.229007804999128e-07),1020.9906005859375,1001945.7373935975
POINT Z (-121.1497934148921 49.5949715467015 2.229007804999128e-07),1019.9356079101562,1001982.3120331144
POINT Z (-121.1502894944095 49.59490940183029 2.229007804999128e-07),1016.0489501953125,1002018.8372840848
POINT Z (-121.1507867658708 49.59485723772677 2.229007804999128e-07),1009.6624755859375,1002055.2467773259
POINT Z (-121.1512840373322 49.59480507362327 2.229007804999128e-07),1006.9215698242188,1002091.6563041266
POINT Z (-121.1517813299489 49.59475312394748 2.229007804999128e-07),1002.6181640625,1002128.0638016899
POINT Z (-121.1522792079269 49.59470710743992 2.229007804999128e-07),997.4226684570312,1002164.4141617772
POINT Z (-121.152777085905 49.59466109093236 2.229007804999128e-07),994.7772216796875,1002200.764551107
POINT Z (-121.153274963883 49.59461507442481 2.229007804999128e-07),986.8465576171875,1002237.1149696776
POINT Z (-121.1537728418611 49.59456905791725 2.229007804999128e-07),976.1016235351562,1002273.4654174902
POINT Z (-121.1542685336853 49.59450457018469 2.229007804999128e-07),970.7489013671875,1002310.0282085175
POINT Z (-121.1547633980513 49.59443309110162 2.229007804999128e-07),965.8602905273438,1002346.6713978136
POINT Z (-121.1552582624172 49.59436161201855 2.229007804999128e-07),960.0521240234375,1002383.3146338501
POINT Z (-121.1557285328023 49.59420017185726 2.229007804999128e-07),961.1165771484375,1002422.1641809526
POINT Z (-121.1561829473804 49.59399266336336 2.229007804999128e-07),957.9420776367188,1002462.3619061984
POINT Z (-121.156627501914 49.59376381567024 2.229007804999128e-07),955.5601196289062,1002503.3525319756
POINT Z (-121.1570720564476 49.59353496797712 2.229007804999128e-07),952.62158203125,1002544.3432779645
POINT Z (-121.1575166109812 49.59330612028402 2.229007804999128e-07),951.2533569335938,1002585.3341369763
POINT Z (-121.1579611655149 49.59307727259091 2.229007804999128e-07),949.26171875,1002626.3251090122
POINT Z (-121.1584057200485 49.59284842489779 2.229007804999128e-07),945.399658203125,1002667.3161940677
POINT Z (-121.1588502745821 49.59261957720469 2.229007804999128e-07),943.4188232421875,1002708.3073921412
POINT Z (-121.1592948291157 49.59239072951157 2.229007804999128e-07),940.7392578125,1002749.298703229
POINT Z (-121.1597393836493 49.59216188181847 2.229007804999128e-07),937.1597900390625,1002790.290127332
POINT Z (-121.160183938183 49.59193303412536 2.229007804999128e-07),933.3568115234375,1002831.2816644494
POINT Z (-121.1606284927166 49.59170418643223 2.229007804999128e-07),930.7827758789062,1002872.2733145776
POINT Z (-121.1610730472502 49.59147533873912 2.229007804999128e-07),926.4984741210938,1002913.2650722096
POINT Z (-121.1614780192525 49.5911876750144 2.229007804999128e-07),923.7947998046875,1002956.9515324252
POINT Z (-121.1618574178155 49.59086201149112 2.229007804999128e-07),922.3689575195312,1003002.3790247189
POINT Z (-121.1621682909638 49.5904711051167 2.229007804999128e-07),926.0286865234375,1003051.3541091867
POINT Z (-121.1624749534592 49.59007618979169 2.229007804999128e-07),928.8758544921875,1003100.5472492327
POINT Z (-121.1627816159545 49.58968127446666 2.229007804999128e-07),932.4562377929688,1003149.7404643792
POINT Z (-121.1630632695528 49.58927036209546 2.229007804999128e-07),934.1185913085938,1003199.8796951111
POINT Z (-121.163293214936 49.58882637434704 2.229007804999128e-07),933.419189453125,1003251.9747955893
POINT Z (-121.1635231603192 49.58838238659862 2.229007804999128e-07),936.82080078125,1003304.0699379129
POINT Z (-121.1637531057024 49.58793839885022 2.229007804999128e-07),939.581787109375,1003356.165121446
POINT Z (-121.16407251528 49.5875594111732 2.229007804999128e-07),939.2614135742188,1003404.5153725413
POINT Z (-121.1644237184471 49.58720352307925 2.229007804999128e-07),936.6512451171875,1003451.5348285817
POINT Z (-121.1647749216142 49.5868476349853 2.229007804999128e-07),934.0472412109375,1003498.5543785577
POINT Z (-121.1651261247813 49.58649174689135 2.229007804999128e-07),932.77099609375,1003545.5740255802
POINT Z (-121.1654773457587 49.58613587774067 2.229007804999128e-07),931.50244140625,1003592.5927669853
POINT Z (-121.1658541897698 49.58580726156436 2.229007804999128e-07),928.030029296875,1003638.1734697678
POINT Z (-121.1663118586101 49.58561516716246 2.229007804999128e-07),919.26220703125,1003677.9797558078
POINT Z (-121.1667353702924 49.58535257124137 2.229007804999128e-07),914.9509887695312,1003720.4823191001
POINT Z (-121.167151358777 49.58507516615721 2.229007804999128e-07),911.4735717773438,1003763.5644556374
POINT Z (-121.1675673472616 49.58479776107309 2.229007804999128e-07),908.5803833007812,1003806.6467109432
POINT Z (-121.1679754368724 49.58450993577486 2.229007804999128e-07),906.0932006835938,1003850.2358754362
POINT Z (-121.168354907394 49.58418435610221 2.229007804999128e-07),904.7601928710938,1003895.6612645426
POINT Z (-121.1687033220672 49.58382878693423 2.229007804999128e-07),898.3908081054688,1003942.7113438386
POINT Z (-121.1690154498078 49.58343817680434 2.229007804999128e-07),897.7492065429688,1003991.6597502416
POINT Z (-121.1692710977502 49.58301626208917 2.229007804999128e-07),897.540771484375,1004042.4834671543
POINT Z (-121.169436917206 49.58254455889001 2.229007804999128e-07),900.3115844726562,1004096.2897160765
POINT Z (-121.169623590235 49.58208476330356 2.229007804999128e-07),900.912353515625,1004149.3862365291
POINT Z (-121.1699455544108 49.58170222040465 2.229007804999128e-07),891.2086181640625,1004197.878087394
POINT Z (-121.1702675185866 49.58131967750573 2.229007804999128e-07),890.3734130859375,1004246.3700338856
POINT Z (-121.1705894827624 49.58093713460683 2.229007804999128e-07),890.1011962890625,1004294.8620624078
POINT Z (-121.1708839369259 49.58053399606442 2.229007804999128e-07),887.8201904296875,1004344.5414996087
POINT Z (-121.1711603133655 49.58011732345482 2.229007804999128e-07),886.1387939453125,1004395.0012349241
POINT Z (-121.1714366898052 49.57970065084521 2.229007804999128e-07),890.3509521484375,1004445.4610301479
POINT Z (-121.1717130662449 49.5792839782356 2.229007804999128e-07),888.0214233398438,1004495.9208864438
POINT Z (-121.1720817455702 49.57894739550998 2.229007804999128e-07),882.6998291015625,1004541.9316429553
POINT Z (-121.1725074265103 49.57869496617305 2.229007804999128e-07),878.0003662109375,1004584.1229154137
POINT Z (-121.1729621617329 49.57848708188465 2.229007804999128e-07),880.8992309570312,1004624.3164086887
POINT Z (-121.1734168969554 49.57827919759623 2.229007804999128e-07),877.6680297851562,1004664.5100205579
POINT Z (-121.173871632178 49.57807131330782 2.229007804999128e-07),867.8680419921875,1004704.703741701
POINT Z (-121.1743263674006 49.57786342901942 2.229007804999128e-07),863.0101928710938,1004744.8975702091
POINT Z (-121.1747533024065 49.57761198474911 2.229007804999128e-07),860.9530639648438,1004787.0267789158
POINT Z (-121.1751333650685 49.5772870965022 2.229007804999128e-07),870.6268310546875,1004832.4190376345
POINT Z (-121.1755134277305 49.5769622082553 2.229007804999128e-07),866.2380981445312,1004877.8113993844
POINT Z (-121.1758934903924 49.57663732000838 2.229007804999128e-07),860.5724487304688,1004923.203874027
POINT Z (-121.1762673705974 49.57630635130563 2.229007804999128e-07),858.30322265625,1004968.9242005352
