geometry,y,x
POINT Z (-121.1226086593784 49.59357409874902 2.229007804999128e-07),1225.468872,999891.7176
POINT Z (-121.1231084952612 49.59356128897831 2.229007804999128e-07),1223.669678,999927.8767
POINT Z (-121.123608331144 49.5935484792076 2.229007804999128e-07),1222.601318,999964.0358
POINT Z (-121.1241069520313 49.59354643355868 2.229007804999128e-07),1221.999878,1000000.311
POINT Z (-121.1245701162953 49.59372024296079 2.229007804999128e-07),1222.795288,1000039.662
POINT Z (-121.1249381162443 49.59405299331601 2.229007804999128e-07),1217.657349,1000085.571
POINT Z (-121.125278942883 49.59441883098808 2.229007804999128e-07),1211.55188,1000133.131
POINT Z (-121.1256197695218 49.59478466866018 2.229007804999128e-07),1207.899658,1000180.691
POINT Z (-121.1260623783067 49.59500932357989 2.229007804999128e-07),1203.056641,1000221.661
POINT Z (-121.1265362987259 49.59515880350769 2.229007804999128e-07),1200.857544,1000260.173
POINT Z (-121.1270257540083 49.59526094814323 2.229007804999128e-07),1198.220459,1000297.331
POINT Z (-121.1275152092906 49.59536309277878 2.229007804999128e-07),1198.377075,1000334.489
POINT Z (-121.128004664573 49.59546523741432 2.229007804999128e-07),1198.148071,1000371.647
POINT Z (-121.1284941198554 49.59556738204987 2.229007804999128e-07),1196.140015,1000408.805
POINT Z (-121.1289835751377 49.59566952668542 2.229007804999128e-07),1196.948486,1000445.963
POINT Z (-121.1294730304201 49.59577167132097 2.229007804999128e-07),1194.698975,1000483.121
POINT Z (-121.1299624857024 49.59587381595651 2.229007804999128e-07),1192.19519,1000520.278
POINT Z (-121.1304519409848 49.59597596059206 2.229007804999128e-07),1191.069336,1000557.436
POINT Z (-121.1309413962671 49.59607810522761 2.229007804999128e-07),1187.545166,1000594.593
POINT Z (-121.1314350910573 49.59614976993375 2.229007804999128e-07),1184.639404,1000631.343
POINT Z (-121.1319338429251 49.5961850767936 2.229007804999128e-07),1182.505005,1000667.607
POINT Z (-121.1324325947929 49.59622038365345 2.229007804999128e-07),1180.026611,1000703.871
POINT Z (-121.1329313466607 49.59625569051329 2.229007804999128e-07),1177.85022,1000740.135
POINT Z (-121.1334300985285 49.59629099737314 2.229007804999128e-07),1174.960327,1000776.398
POINT Z (-121.1339288503963 49.596326304233 2.229007804999128e-07),1171.937988,1000812.662
POINT Z (-121.1344276022641 49.59636161109285 2.229007804999128e-07),1166.599609,1000848.926
POINT Z (-121.134926354132 49.5963969179527 2.229007804999128e-07),1164.685547,1000885.19
POINT Z (-121.1354251059998 49.59643222481255 2.229007804999128e-07),1160.12146,1000921.453
POINT Z (-121.1359243479338 49.59645926031242 2.229007804999128e-07),1156.796265,1000957.668
POINT Z (-121.1364237795472 49.59648309439655 2.229007804999128e-07),1151.914917,1000993.865
POINT Z (-121.1369232111606 49.59650692848065 2.229007804999128e-07),1145.9823,1001030.062
POINT Z (-121.137422642774 49.59653076256477 2.229007804999128e-07),1140.696777,1001066.259
POINT Z (-121.1379220743873 49.59655459664888 2.229007804999128e-07),1136.059692,1001102.455
POINT Z (-121.1384215060007 49.59657843073299 2.229007804999128e-07),1131.710327,1001138.652
POINT Z (-121.1389200141109 49.59654906284873 2.229007804999128e-07),1127.469604,1001174.939
POINT Z (-121.1394183176462 49.59650790963895 2.229007804999128e-07),1123.538574,1001211.247
POINT Z (-121.1399071185945 49.59640297827637 2.229007804999128e-07),1120.388794,1001248.465
POINT Z (-121.1403957754661 49.59629707992032 2.229007804999128e-07),1114.623657,1001285.697
POINT Z (-121.1408844323377 49.59619118156424 2.229007804999128e-07),1108.99939,1001322.929
POINT Z (-121.1413730892093 49.59608528320818 2.229007804999128e-07),1098.661865,1001360.162
POINT Z (-121.1418617460809 49.59597938485211 2.229007804999128e-07),1085.924683,1001397.394
POINT Z (-121.1423504029526 49.59587348649603 2.229007804999128e-07),1077.495117,1001434.626
POINT Z (-121.1428394401697 49.59576992632177 2.229007804999128e-07),1070.650146,1001471.823
POINT Z (-121.1433364676018 49.59571548615534 2.229007804999128e-07),1063.228271,1001508.255
POINT Z (-121.1438334950339 49.5956610459889 2.229007804999128e-07),1055.803955,1001544.688
POINT Z (-121.1443305224661 49.59560660582249 2.229007804999128e-07),1047.040161,1001581.121
POINT Z (-121.1448275498982 49.59555216565606 2.229007804999128e-07),1043.233276,1001617.554
POINT Z (-121.1453245773303 49.59549772548964 2.229007804999128e-07),1039.345459,1001653.987
POINT Z (-121.1458216047624 49.5954432853232 2.229007804999128e-07),1035.71936,1001690.419
POINT Z (-121.1463186321945 49.59538884515678 2.229007804999128e-07),1033.608154,1001726.852
POINT Z (-121.1468156596267 49.59533440499035 2.229007804999128e-07),1029.223389,1001763.285
POINT Z (-121.1473126870588 49.59527996482394 2.229007804999128e-07),1026.488281,1001799.718
POINT Z (-121.1478097144909 49.59522552465749 2.229007804999128e-07),1025.69519,1001836.151
POINT Z (-121.1483067026826 49.59517076217816 2.229007804999128e-07),1023.679565,1001872.588
POINT Z (-121.1488022734191 49.59510435701926 2.229007804999128e-07),1021.307617,1001909.163
POINT Z (-121.1492978441556 49.59503795186038 2.229007804999128e-07),1020.990601,1001945.737
POINT Z (-121.1497934148921 49.5949715467015 2.229007804999128e-07),1019.935608,1001982.312
POINT Z (-121.1502894944095 49.59490940183029 2.229007804999128e-07),1016.04895,1002018.837
POINT Z (-121.1507867658708 49.59485723772677 2.229007804999128e-07),1009.662476,1002055.247
POINT Z (-121.1512840373322 49.59480507362327 2.229007804999128e-07),1006.92157,1002091.656
POINT Z (-121.1517813299489 49.59475312394748 2.229007804999128e-07),1002.618164,1002128.064
POINT Z (-121.1522792079269 49.59470710743992 2.229007804999128e-07),997.4226685,1002164.414
POINT Z (-121.152777085905 49.59466109093236 2.229007804999128e-07),994.7772217,1002200.765
POINT Z (-121.153274963883 49.59461507442481 2.229007804999128e-07),986.8465576,1002237.115
POINT Z (-121.1537728418611 49.59456905791725 2.229007804999128e-07),976.1016235,1002273.465
POINT Z (-121.1542685336853 49.59450457018469 2.229007804999128e-07),970.7489014,1002310.028
POINT Z (-121.1547633980513 49.59443309110162 2.229007804999128e-07),965.8602905,1002346.671
POINT Z (-121.1552582624172 49.59436161201855 2.229007804999128e-07),960.052124,1002383.315
POINT Z (-121.1557285328023 49.59420017185726 2.229007804999128e-07),961.1165771,1002422.164
POINT Z (-121.1561829473804 49.59399266336336 2.229007804999128e-07),957.9420776,1002462.362
POINT Z (-121.156627501914 49.59376381567024 2.229007804999128e-07),955.5601196,1002503.353
POINT Z (-121.1570720564476 49.59353496797712 2.229007804999128e-07),952.621582,1002544.343
POINT Z (-121.1575166109812 49.59330612028402 2.229007804999128e-07),951.2533569,1002585.334
POINT Z (-121.1579611655149 49.59307727259091 2.229007804999128e-07),949.2617188,1002626.325
POINT Z (-121.1584057200485 49.59284842489779 2.229007804999128e-07),945.3996582,1002667.316
POINT Z (-121.1588502745821 49.59261957720469 2.229007804999128e-07),943.4188232,1002708.307
POINT Z (-121.1592948291157 49.59239072951157 2.229007804999128e-07),940.7392578,1002749.299
POINT Z (-121.1597393836493 49.59216188181847 2.229007804999128e-07),937.15979,1002790.29
POINT Z (-121.160183938183 49.59193303412536 2.229007804999128e-07),933.3568115,1002831.282
POINT Z (-121.1606284927166 49.59170418643223 2.229007804999128e-07),930.7827759,1002872.273
POINT Z (-121.1610730472502 49.59147533873912 2.229007804999128e-07),926.4984741,1002913.265
POINT Z (-121.1614780192525 49.5911876750144 2.229007804999128e-07),923.7947998,1002956.952
POINT Z (-121.1618574178155 49.59086201149112 2.229007804999128e-07),922.3689575,1003002.379
POINT Z (-121.1621682909638 49.5904711051167 2.229007804999128e-07),926.0286865,1003051.354
POINT Z (-121.1624749534592 49.59007618979169 2.229007804999128e-07),928.8758545,1003100.547
POINT Z (-121.1627816159545 49.58968127446666 2.229007804999128e-07),932.4562378,1003149.74
POINT Z (-121.1630632695528 49.58927036209546 2.229007804999128e-07),934.1185913,1003199.88
POINT Z (-121.163293214936 49.58882637434704 2.229007804999128e-07),933.4191895,1003251.975
POINT Z (-121.1635231603192 49.58838238659862 2.229007804999128e-07),936.8208008,1003304.07
POINT Z (-121.1637531057024 49.58793839885022 2.229007804999128e-07),939.5817871,1003356.165
POINT Z (-121.16407251528 49.5875594111732 2.229007804999128e-07),939.2614136,1003404.515
POINT Z (-121.1644237184471 49.58720352307925 2.229007804999128e-07),936.6512451,1003451.535
POINT Z (-121.1647749216142 49.5868476349853 2.229007804999128e-07),934.0472412,1003498.554
POINT Z (-121.1651261247813 49.58649174689135 2.229007804999128e-07),932.7709961,1003545.574
POINT Z (-121.1654773457587 49.58613587774067 2.229007804999128e-07),931.5024414,1003592.593
POINT Z (-121.1658541897698 49.58580726156436 2.229007804999128e-07),928.0300293,1003638.173
POINT Z (-121.1663118586101 49.58561516716246 2.229007804999128e-07),919.262207,1003677.98
POINT Z (-121.1667353702924 49.58535257124137 2.229007804999128e-07),914.9509888,1003720.482
POINT Z (-121.167151358777 49.58507516615721 2.229007804999128e-07),911.4735718,1003763.564
POINT Z (-121.1675673472616 49.58479776107309 2.229007804999128e-07),908.5803833,1003806.647
POINT Z (-121.1679754368724 49.58450993577486 2.229007804999128e-07),906.0932007,1003850.236
POINT Z (-121.168354907394 49.58418435610221 2.229007804999128e-07),904.7601929,1003895.661
POINT Z (-121.1687033220672 49.58382878693423 2.229007804999128e-07),898.3908081,1003942.711
POINT Z (-121.1690154498078 49.58343817680434 2.229007804999128e-07),897.7492065,1003991.66
POINT Z (-121.1692710977502 49.58301626208917 2.229007804999128e-07),897.5407715,1004042.483
POINT Z (-121.169436917206 49.58254455889001 2.229007804999128e-07),900.3115845,1004096.29
POINT Z (-121.169623590235 49.58208476330356 2.229007804999128e-07),900.9123535,1004149.386
POINT Z (-121.1699455544108 49.58170222040465 2.229007804999128e-07),891.2086182,1004197.878
POINT Z (-121.1702675185866 49.58131967750573 2.229007804999128e-07),890.3734131,1004246.37
POINT Z (-121.1705894827624 49.58093713460683 2.229007804999128e-07),890.1011963,1004294.862
POINT Z (-121.1708839369259 49.58053399606442 2.229007804999128e-07),887.8201904,1004344.541
POINT Z (-121.1711603133655 49.58011732345482 2.229007804999128e-07),886.1387939,1004395.001
POINT Z (-121.1714366898052 49.57970065084521 2.229007804999128e-07),890.3509521,1004445.461
POINT Z (-121.1717130662449 49.5792839782356 2.229007804999128e-07),888.0214233,1004495.921
POINT Z (-121.1720817455702 49.57894739550998 2.229007804999128e-07),882.6998291,1004541.932
POINT Z (-121.1725074265103 49.57869496617305 2.229007804999128e-07),878.0003662,1004584.123
POINT Z (-121.1729621617329 49.57848708188465 2.229007804999128e-07),880.899231,1004624.316
POINT Z (-121.1734168969554 49.57827919759623 2.229007804999128e-07),877.6680298,1004664.51
POINT Z (-121.173871632178 49.57807131330782 2.229007804999128e-07),867.868042,1004704.704
POINT Z (-121.1743263674006 49.57786342901942 2.229007804999128e-07),863.0101929,1004744.898
POINT Z (-121.1747533024065 49.57761198474911 2.229007804999128e-07),860.953064,1004787.027
POINT Z (-121.1751333650685 49.5772870965022 2.229007804999128e-07),870.6268311,1004832.419
POINT Z (-121.1755134277305 49.5769622082553 2.229007804999128e-07),866.2380981,1004877.811
POINT Z (-121.1758934903924 49.57663732000838 2.229007804999128e-07),860.5724487,1004923.204
POINT Z (-121.1762673705974 49.57630635130563 2.229007804999128e-07),858.3032227,1004968.924
POINT Z (-121.1765802554128 49.57591641227415 2.229007804999128e-07),860.2996216,1005017.837
POINT Z (-121.1768876760957 49.57552208687084 2.229007804999128e-07),859.4825439,1005066.999
POINT Z (-121.1771950967787 49.57512776146754 2.229007804999128e-07),857.4142456,1005116.161
POINT Z (-121.1775025174617 49.57473343606426 2.229007804999128e-07),856.9295654,1005165.323
POINT Z (-121.1778099381447 49.57433911066096 2.229007804999128e-07),856.4154053,1005214.485
POINT Z (-121.1780904011047 49.57392637500009 2.229007804999128e-07),855.4023438,1005264.726
POINT Z (-121.1783458252098 49.57349653953565 2.229007804999128e-07),855.0172729,1005315.969
POINT Z (-121.178601249315 49.57306670407119 2.229007804999128e-07),857.2025757,1005367.211
POINT Z (-121.1788422952756 49.57262873742242 2.229007804999128e-07),858.0616455,1005418.943
POINT Z (-121.1790790169738 49.57218832529998 2.229007804999128e-07),855.432312,1005470.823
POINT Z (-121.1793157386719 49.5717479131775 2.229007804999128e-07),858.8807983,1005522.703
POINT Z (-121.1795550284548 49.57130895453856 2.229007804999128e-07),857.3119507,1005574.495
POINT Z (-121.1798107492575 49.57087929552134 2.229007804999128e-07),853.1094971,1005625.727
POINT Z (-121.1800664700602 49.57044963650413 2.229007804999128e-07),850.0913696,1005676.959
POINT Z (-121.1803221908629 49.57001997748694 2.229007804999128e-07),846.8485718,1005728.192
POINT Z (-121.1805779116656 49.56959031846972 2.229007804999128e-07),846.0838623,1005779.424
POINT Z (-121.1808336324683 49.56916065945252 2.229007804999128e-07),844.3809814,1005830.656
POINT Z (-121.181040569894 49.5687070946893 2.229007804999128e-07),838.6263428,1005883.348
POINT Z (-121.1812234419862 49.5682417369797 2.229007804999128e-07),836.0122681,1005936.759
POINT Z (-121.1814063140784 49.56777637927008 2.229007804999128e-07),833.3799438,1005990.17
POINT Z (-121.1815891861706 49.56731102156049 2.229007804999128e-07),835.1627808,1006043.581
POINT Z (-121.1817720582628 49.56684566385088 2.229007804999128e-07),831.3493042,1006096.992
POINT Z (-121.1820000801215 49.56640076417914 2.229007804999128e-07),824.3915405,1006149.145
POINT Z (-121.1821224847879 49.56593757652178 2.229007804999128e-07),823.9997559,1006202.429
POINT Z (-121.1820710255363 49.56547787543166 2.229007804999128e-07),838.2890625,1006255.605
POINT Z (-121.182451316193 49.56515325408847 2.229007804999128e-07),826.2527466,1006300.987
POINT Z (-121.1828316068497 49.56482863274531 2.229007804999128e-07),822.2431641,1006346.37
POINT Z (-121.1832118975064 49.56450401140214 2.229007804999128e-07),824.2089844,1006391.753
POINT Z (-121.183592188163 49.56417939005897 2.229007804999128e-07),818.84021,1006437.136
POINT Z (-121.1839618156446 49.56384270306638 2.229007804999128e-07),816.6739502,1006483.142
POINT Z (-121.1843307277901 49.56350520665328 2.229007804999128e-07),814.4799805,1006529.19
POINT Z (-121.1846791080511 49.56315364814273 2.229007804999128e-07),815.350769,1006576.049
POINT Z (-121.1848604682319 49.56268769912747 2.229007804999128e-07),814.3200073,1006629.497
POINT Z (-121.1850418284127 49.56222175011222 2.229007804999128e-07),817.3705444,1006682.945
POINT Z (-121.1852820102944 49.56178824437233 2.229007804999128e-07),817.4110107,1006734.444
POINT Z (-121.1855793568352 49.56138626796178 2.229007804999128e-07),809.9315796,1006784.049
POINT Z (-121.1858767033761 49.56098429155123 2.229007804999128e-07),806.8712158,1006833.654
POINT Z (-121.186174049917 49.56058231514066 2.229007804999128e-07),806.25177,1006883.259
POINT Z (-121.1864713964578 49.56018033873013 2.229007804999128e-07),805.9000244,1006932.864
POINT Z (-121.1867196669107 49.55976419880572 2.229007804999128e-07),804.7609863,1006983.334
POINT Z (-121.1867603864961 49.55928105817769 2.229007804999128e-07),807.9841919,1007037.877
POINT Z (-121.1869870707791 49.55883555929098 2.229007804999128e-07),808.0906372,1007090.068
POINT Z (-121.187261279728 49.55841745708779 2.229007804999128e-07),808.1307983,1007140.615
POINT Z (-121.187535488677 49.55799935488459 2.229007804999128e-07),807.1304321,1007191.163
POINT Z (-121.1878982540019 49.55766084611139 2.229007804999128e-07),801.8590088,1007237.342
POINT Z (-121.188284837391 49.55734374473451 2.229007804999128e-07),795.7502441,1007282.346
POINT Z (-121.1886510629821 49.55700826657927 2.229007804999128e-07),790.53125,1007328.358
POINT Z (-121.1889270705788 49.55659134955331 2.229007804999128e-07),789.6317749,1007378.836
POINT Z (-121.1892030781756 49.55617443252731 2.229007804999128e-07),787.4581909,1007429.314
POINT Z (-121.1894790857723 49.55575751550135 2.229007804999128e-07),786.8302002,1007479.791
POINT Z (-121.18967572547 49.55529830084411 2.229007804999128e-07),785.552002,1007532.826
